SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Mon Nov 11 15:03:46 CET 2019
Benutzer: user
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB4F04607
Integrationszeit (usec): 120000 (USB4F04607)
Spektren Durchschnitt berechnet: 4 (USB4F04607)
Boxcar Glättung: 0 (USB4F04607)
Dunkelstromkorrektur: Nein (USB4F04607)
Puls/Lampe aktiviert: Nein (USB4F04607)
Correct for Detector Non-linearity: Nein (USB4F04607)
Streulichtkorrektur: Nein (USB4F04607)
Anzahl Pixel in verarbeitetem Spektrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
177,66	-5,12
177,88	-5,12
178,10	-5,12
178,32	34,82
178,53	11,78
178,75	-4,10
178,97	-52,22
179,19	9,22
179,40	-3,58
179,62	-2,56
179,84	-28,16
180,05	-45,06
180,27	24,06
180,49	23,55
180,71	-15,36
180,92	-47,10
181,14	-20,99
181,36	71,17
181,58	7,68
181,79	57,34
182,01	-18,43
182,23	80,38
182,44	70,14
182,66	37,38
182,88	47,62
183,10	51,71
183,31	12,29
183,53	22,53
183,75	81,41
183,96	3,58
184,18	11,78
184,40	3,58
184,62	6,66
184,83	42,50
185,05	34,82
185,27	53,76
185,48	45,57
185,70	-8,19
185,92	9,22
186,14	18,43
186,35	43,52
186,57	40,45
186,79	43,52
187,00	34,30
187,22	25,60
187,44	58,88
187,66	31,74
187,87	18,43
188,09	6,14
188,31	-9,73
188,52	36,86
188,74	-12,29
188,96	48,64
189,17	38,40
189,39	56,32
189,61	35,33
189,82	57,34
190,04	18,94
190,26	33,79
190,48	92,67
190,69	66,56
190,91	54,78
191,13	32,77
191,34	84,48
191,56	18,94
191,78	64,51
191,99	39,42
192,21	18,94
192,43	11,78
192,64	24,58
192,86	44,03
193,08	23,04
193,29	74,75
193,51	49,15
193,73	31,23
193,94	6,14
194,16	81,92
194,38	42,50
194,60	51,71
194,81	19,97
195,03	45,06
195,25	50,18
195,46	46,59
195,68	12,80
195,90	60,42
196,11	52,74
196,33	109,05
196,55	58,37
196,76	28,67
196,98	63,49
197,20	62,46
197,41	34,82
197,63	55,30
197,85	68,09
198,06	17,92
198,28	49,15
198,50	44,54
198,71	50,69
198,93	25,09
199,14	10,75
199,36	2,05
199,58	51,71
199,79	20,99
200,01	20,48
200,23	30,72
200,44	73,21
200,66	42,50
200,88	41,47
201,09	15,87
201,31	40,45
201,53	28,16
201,74	-1,02
201,96	38,91
202,18	59,90
202,39	11,26
202,61	17,41
202,83	31,74
203,04	33,28
203,26	41,98
203,47	47,62
203,69	22,02
203,91	38,91
204,12	57,86
204,34	48,13
204,56	29,70
204,77	1,02
204,99	29,18
205,21	45,06
205,42	84,99
205,64	-23,55
205,85	55,30
206,07	-11,78
206,29	37,38
206,50	14,34
206,72	48,13
206,94	3,07
207,15	9,73
207,37	27,65
207,58	20,48
207,80	24,06
208,02	34,82
208,23	2,56
208,45	75,77
208,67	32,26
208,88	51,71
209,10	50,18
209,31	22,02
209,53	80,38
209,75	99,33
209,96	29,70
210,18	-13,31
210,40	91,65
210,61	54,27
210,83	43,01
211,04	47,62
211,26	48,13
211,48	72,19
211,69	26,62
211,91	46,59
212,12	28,67
212,34	10,75
212,56	49,15
212,77	5,12
212,99	55,81
213,20	77,82
213,42	-14,34
213,64	77,31
213,85	76,29
214,07	50,18
214,28	18,94
214,50	31,74
214,72	34,30
214,93	91,65
215,15	83,97
215,36	41,98
215,58	76,80
215,80	6,14
216,01	14,85
216,23	34,82
216,44	91,13
216,66	13,31
216,88	46,08
217,09	37,38
217,31	76,80
